0.016733,0.003707,-0.0092077,0.0079552,-0.0093255,-0.0046818,-0.00027758,-0.002659,0.001007,0.0019178
0.017144,0.0052298,-0.0076485,0.0093013,-0.011583,-0.0029514,-0.00027334,-0.00073914,0.0075881,0.0021619
0.0093538,0.0036366,-0.010486,0.0074295,0.0091895,-0.0037572,0.0010296,0.0060452,0.0056258,0.00075041
0.014567,0.00278,-0.013805,0.0043981,0.0022034,-0.0052147,0.0020708,0.0077656,0.0081901,-0.0021949
0.026347,0.0015751,0.0029939,0.01194,-0.010638,0.0056814,-0.0017317,-0.007045,0.0044231,0.0015179
0.020371,-0.0010038,0.0055944,0.0039767,-0.012227,0.0057404,0.0070258,-0.010157,0.0064156,-0.00047981
0.019147,0.0045151,-0.0024846,0.010258,-0.0018943,-0.00041279,-0.0011352,-0.0036669,0.012119,0.0011591
0.003451,0.0072691,0.0073104,-0.0037317,-0.015461,0.0043389,-0.00096003,0.0014882,-0.005372,0.00083877
0.018941,0.002653,0.003021,0.0055236,0.0092095,-0.0039823,0.0034404,0.0014689,0.0074526,-0.0043571
0.013868,0.0071183,-0.0030685,0.010439,-0.00078732,-0.0031486,-0.0031608,0.0047364,0.00795,-0.0032165
0.017225,0.0037841,-0.0063622,0.011976,0.0050915,-0.0057119,-0.0026278,0.0023292,0.0015025,-0.00079958
0.018279,0.0041153,0.010139,-0.0020306,-0.013434,0.0064886,0.0033796,-0.0056148,-0.0008531,-0.00066893
0.019404,0.0026056,-0.0054302,0.0068143,0.0060509,-0.004186,0.001565,0.0012135,0.00090634,-0.0032294
0.00679,0.0045571,0.0054688,-0.0056713,-0.015267,0.0031834,0.0034906,-0.00221,-0.0027727,0.0021381
0.021747,-0.00083732,0.0016196,0.0068493,-0.016069,-0.0023736,0.0062324,-0.0068862,0.0069489,0.0037978
0.012982,0.0029025,0.00013098,0.0010044,-0.007577,-0.0067125,-0.002713,-0.0088785,-0.0033652,-0.0021113
0.02229,0.0051142,-0.012663,0.011325,-0.0097306,-0.0027207,-0.0015869,0.0021237,0.0082758,0.0035784
0.024059,0.010179,0.0063652,-0.003866,-0.012976,0.0058604,0.0059555,-0.0087033,-0.0046965,0.0052712
0.012359,1.5227e-06,8.5048e-05,0.0043607,-0.016448,-0.0013238,0.00028791,-0.0036505,-0.00098101,0.00735
0.016118,0.0046847,-0.0031778,0.0060837,0.0090176,-0.0077384,0.0026379,0.0021489,0.0043723,-0.0048025
0.018991,3.1486e-05,-0.0053184,-0.0024879,-0.0026308,-0.0049428,-0.00096585,-0.0019357,-0.00062324,-0.0035255
0.017609,0.0055861,0.007854,0.0063618,-0.017168,0.0090875,0.00042739,-0.0075984,-0.0028536,0.005022
0.020664,0.0090782,0.010381,-0.00183,-0.016131,0.0088465,0.0060695,-0.0037673,-0.0043408,0.0029291
0.0044768,0.00069139,0.0060206,-0.00020043,-0.0081677,1.2173e-05,-0.0036091,-0.0065525,-0.0057416,-0.0036735
0.0089239,-0.00039438,0.0071928,-0.0013225,0.0012095,-0.0035606,-0.00048778,-0.0054601,0.0018587,-0.0095386
0.016569,0.0023713,0.011694,0.0022679,-0.01605,0.0090417,0.0054092,-0.0045664,-0.00090811,0.001593
0.0014237,-0.0019541,0.0010365,-0.0040894,0.00064518,-0.0068422,-0.0031173,0.0023626,-0.0072455,-0.0025911
0.013933,0.0015894,0.0036168,-3.5974e-05,-0.002815,0.0011776,-0.0054765,-0.00089337,-0.0057924,-0.0025769
0.0031317,0.0044514,0.0075334,-0.00036219,-0.014722,0.0044879,-0.0051998,-0.0033888,-0.0072566,0.0038565
0.014651,0.0054203,0.0098213,-0.00044828,-0.016843,0.0077688,0.0059904,-0.003365,-0.0048085,0.0035958
-0.0013339,-0.0030896,-0.00024801,-0.0022905,-0.018511,-0.0033808,0.0006356,0.0015944,-3.5404e-05,0.0027666
0.026361,0.0046825,0.0040903,-0.0064132,-0.013979,0.0073525,0.0038047,-0.008507,-0.0025764,0.0013083
0.030279,0.0050137,-0.0035109,-0.001312,-0.0038077,-0.00040646,0.00045629,-0.007819,-0.0034491,-0.00090055
0.017617,0.00034876,0.00038696,-0.0041704,-0.0089997,-0.0011222,0.0029736,0.00096292,-0.00052516,0.0022222
0.027218,0.0059522,-0.010021,0.0050212,-0.0034403,-0.004026,2.1793e-05,-0.0027938,-0.0010414,-0.0010548
0.017705,0.0017643,0.00045357,0.00063291,0.0036903,-0.0035776,0.0047862,-0.0019182,-0.0042665,-0.0042026
0.015215,0.00098498,-0.0016472,0.0050019,-0.004926,-0.0062961,-0.0011111,-0.0059989,-0.00042715,-0.00055631
0.018616,0.0049603,-0.0020873,0.0079056,-0.0091988,-0.0017935,-0.0016722,-0.00704,0.0026335,-0.0010544
0.025272,0.0047583,-0.017049,0.0040722,-0.0023555,-0.006987,-0.00078488,-0.0017001,0.0038896,0.0029652
0.029444,0.0020909,-0.014231,0.0029644,-0.0022392,-0.0032751,0.0035762,-0.0017783,0.0046025,0.0015884
0.027234,0.0062859,0.0055097,-0.0018542,-0.014478,0.0076902,0.0040183,-0.0086324,-0.0042207,0.002848
0.021955,0.0030895,-1.4233e-05,-8.8293e-05,-0.014257,0.0028178,0.002775,-0.0097335,-0.0024599,0.0045401
0.019637,0.0051199,0.0076402,-0.0077399,-0.0094912,0.0022252,0.0085637,-0.0094368,0.00096678,0.0021797
0.015432,-0.0029115,-0.0037147,0.00042223,0.004902,-0.0075897,0.0076308,0.0042065,0.0035889,-0.0022355
0.015488,0.0033256,-0.01051,0.004427,-0.01056,-0.008056,-0.0045414,-0.0042823,0.00043184,0.0039574
0.026625,0.0050428,0.0095496,-0.0020904,-0.011538,0.0084541,-9.485e-05,-0.010847,-0.0014188,-0.0013376
0.024254,0.002115,-0.0013652,0.0014741,-0.017071,0.0012843,0.0077528,-0.0010139,0.0078229,0.0048839
0.017156,0.0057767,0.0083332,-0.0092294,-0.015965,0.0078518,0.011673,0.000925,0.00081593,0.00038346
0.015523,0.0011417,-0.012414,0.0050703,-0.011386,-0.0057673,-0.0041114,-0.002049,-0.0014765,0.0047809
0.0083948,-0.0044302,-0.0058756,-0.0016681,-0.014426,-0.0034484,0.0012753,-0.0042384,-0.00096554,0.0063894
0.019927,-0.0017839,-0.017036,0.0055406,-0.0089968,-0.0027372,0.00026346,0.0041445,0.0071121,0.0023393
0.017245,0.0067195,0.010343,-0.0033813,-0.01368,0.0052259,-0.00018471,-0.0019353,-0.0078995,-0.0002139
0.023683,0.0039212,0.0090455,-0.0034065,-0.014599,0.0090865,0.0082117,-0.0053538,-0.0023143,0.0011952
0.0039391,-0.0040789,-0.013656,-0.00034942,-0.0063157,-0.0026859,-0.0031055,0.0095149,0.00613,-0.0037884
0.016668,0.0049686,-0.0031418,-0.00065254,0.010772,-0.0059731,-0.0014735,0.003246,-0.002598,-0.0012803
0.01884,-0.0022131,-0.013028,0.0092754,-0.011384,-0.0034215,-0.0015669,0.00096637,0.0035007,0.003146
0.0099065,-0.0025462,0.0060826,-0.0023799,0.0022334,-0.0060884,0.0030351,-0.007991,0.0061821,-0.0072108
0.015737,-0.0038821,0.010056,-0.0042733,-0.0093913,0.00076796,0.012377,-0.0069873,0.0040298,-0.00088544
0.011415,0.0032423,-0.015605,0.0069951,-0.0066374,-0.0043398,-0.0069089,0.011584,0.0064169,0.00045939
0.016495,-0.0005195,0.0074515,-0.002127,-0.0064824,-0.00057462,0.0049268,-0.0060907,-0.00042147,-0.003388
0.010994,0.0013586,-0.012747,0.0080591,-0.0029571,-0.00088944,-0.0042687,0.011785,0.0035312,-0.0032407
0.019637,0.0027225,-0.010777,0.0092033,-0.0069801,-0.0049893,-0.0027081,0.0021402,0.0041796,0.0023154
0.017735,-0.0015614,-0.012423,0.00053508,0.006532,-0.0088912,0.0040839,0.0012672,0.0019297,-0.0012402
0.010858,0.0017804,0.0016432,0.0051167,-0.0038919,-0.0049979,-0.00035566,-0.0068426,0.0036448,-0.0023044
0.0088348,-0.0032203,-0.0072902,-0.001718,0.001931,-0.0041548,0.00017415,0.0065075,-0.0060973,-0.0034194
0.0059704,-0.00087955,-0.013623,-0.00049309,-0.0069438,-0.0021372,-0.0020643,0.013572,0.0090293,-0.0022808
0.013408,-0.0004635,0.01173,-0.007406,-0.0043179,0.0049173,0.0033798,-0.0047667,0.00037706,-0.0074208
0.021967,0.0057936,-0.010865,0.0092611,-0.0066199,-0.00593,-0.0064535,-0.00024118,0.004937,9.8215e-05
0.022119,0.0038744,-0.0093468,0.0097201,-0.0050662,-0.005793,-0.0096291,0.0014089,0.0026691,-6.588e-06
0.018084,-0.0021917,0.0013125,-0.0034915,-0.0036508,-0.0010687,-0.00024439,0.0032387,-0.0049782,0.00020076
0.019431,0.00082003,-0.0056649,0.010638,-0.011888,-0.0043317,-0.0043793,-0.0015474,0.0039317,0.0016923
0.0074013,0.0041588,-0.021482,0.0064475,0.0059766,0.0045803,-0.00037145,0.0049888,0.0043848,0.00014368
0.018868,0.0066581,-0.0099684,0.0057067,-0.0074216,-0.010096,-0.0072094,-0.0042233,0.0038731,0.0023594
0.023017,0.0052144,-0.013047,0.009316,-0.0090373,-0.0086518,-0.0069472,0.00021695,0.006646,0.003345
0.015931,0.0019556,-0.017606,0.009013,-0.0067272,-0.0061711,-0.0073684,0.0080309,0.0072179,0.0012728
0.007424,-0.0027817,-0.0042495,0.0016487,0.012773,-0.007452,0.0066972,0.0062273,0.0024963,-0.0019572
0.021788,0.0052827,-0.013439,0.0077023,-0.010344,-0.0083198,-0.0063906,-0.00025269,0.0075456,0.0025021
0.02099,0.004496,-0.0094829,0.0063819,-0.011006,-0.0062406,-0.0054647,-0.0051015,3.2955e-05,0.0030492
0.017209,0.010049,0.0038664,-0.00067494,-0.011239,0.000545,-0.002198,0.0038457,-0.010727,0.0059702
0.012125,0.00087905,0.0018803,0.0064986,-0.0083164,-0.0029479,-0.003806,-0.008301,-0.0035297,0.0019338
0.016887,-4.1359e-05,-0.020644,0.003524,-0.0052875,-0.0064312,-0.0042658,0.0049555,0.0047476,0.00060634
0.017095,0.0045512,-0.01268,0.010095,9.475e-05,-0.0049876,-0.0057688,0.009254,0.0088323,-0.001889
0.01997,-0.0029102,-0.014704,0.012522,-0.0032439,-0.0028656,-0.005637,0.0070532,0.0024894,0.0019548
0.01961,0.0046285,-0.01259,0.0034933,-0.0034922,-0.0075394,-0.0023973,-0.002894,-0.0014022,0.0013302
0.011536,0.0043416,-0.010903,0.0062271,-0.0030523,-0.0087325,-0.0076484,0.0060372,-0.00031351,0.0022264
0.016315,-0.0042497,0.010865,-0.0071615,-0.011524,0.005363,0.013384,-0.0045095,0.0048197,0.00092972
0.0068394,-0.0026279,-0.015648,0.0039971,-0.011142,-0.0015126,-0.006022,0.0029353,0.0025509,0.0002803
0.0049675,-0.0017535,-0.017941,0.0036867,-0.0051948,-0.00057647,-0.0063478,0.0037588,0.0018863,-0.0032851
0.018457,0.0032114,-0.013211,0.0080618,-0.0021992,-0.0053139,-0.0077606,0.0069745,0.0020685,-0.0019872
-0.00074175,-1.009e-05,-0.01298,0.00024986,-0.0013679,0.0021142,-0.0021757,0.010399,0.0043886,-0.0045812
0.018404,-0.0037594,-0.015598,0.0073043,-0.0019618,-5.6715e-05,-0.0032217,0.0042153,-0.0041877,-0.0012403
0.010856,-0.0026641,0.0029672,0.0036758,0.004028,-0.0034934,-0.0013936,-0.003167,-0.0036617,-0.0011117
0.005451,0.00022093,-0.011375,0.0072984,-0.00093289,-0.005186,-0.0063041,0.0089673,-0.00093289,0.00089129
0.0079355,0.0013507,-0.011192,0.006495,-0.0088733,-0.0085967,-0.0064741,0.0043603,0.0023234,0.00078483
0.0085852,0.0002551,-0.016183,0.0058238,-0.00077331,-0.0034396,-0.005231,0.010394,0.0023701,-0.002703
0.0066293,1.5261e-05,0.0099621,-0.0015852,-0.01546,0.0079124,0.0010277,-0.0017528,-0.00089222,0.00034616
0.0082093,-0.0012567,-0.018129,0.0059123,-0.0070894,0.00017371,-0.0059194,0.0071666,0.0032773,-0.0033589
0.010344,-0.00058843,0.0007785,0.0025103,0.00071029,-0.0043201,-0.0064378,-0.0055419,-0.0030193,-0.0019351
0.004949,0.0023741,-0.0074011,0.0071992,-0.0086861,-0.0088513,-0.0081066,0.0033475,0.0055923,0.00031888
0.017217,0.0012869,0.0069336,-0.0052977,-0.0049045,0.0037604,0.0088735,-0.00065122,0.00258,-0.0050778
0.0098249,0.0058964,0.0093343,-0.0074579,-0.015074,0.006092,0.00347,-0.0033894,-0.0055207,0.0035491
0.0042095,0.0050741,-0.0090617,0.0060414,-0.010933,-0.008369,-0.0063999,0.0059063,0.0047232,-0.00042315
0.022873,0.0041721,0.0091908,0.0054088,-0.017181,0.0099586,-4.1957e-05,-0.0097356,-0.0011064,0.0058788
0.0033547,-0.0015095,0.0094174,-0.0019827,-0.011585,0.0028986,-0.0027684,-0.0048804,-0.0053144,-0.00099155
