-0.0026466,-3.2399
1.751,-6.3324
3.5795,-5.621
-0.014272,-3.1605
3.57,-8.1909
2.949,-3.8877
1.8598,-3.1713
-0.75344,-4.383
4.6011,-5.449
3.0234,-6.8522
2.6257,-6.4608
-1.8901,-4.3601
2.2162,-5.0396
-0.59155,-3.4427
1.4396,-1.2506
-0.90665,-3.94
0.11239,-2.1407
2.3223,-5.4414
4.0538,-5.4061
-4.2883,-4.6639
-3.3682,-4.8715
-3.7879,-4.6416
0.74846,-5.4454
2.9249,-3.0824
1.1797,-6.2044
1.498,-6.0765
0.37764,-2.7643
2.7547,-5.8545
-3.6046,-5.2349
-0.7937,-4.2646
-1.8959,-4.994
0.06148,-4.1064
-3.5399,-5.6163
1.2508,-3.9072
-1.4099,-4.9072
-2.9615,-5.3397
3.8391,-5.4968
-0.052707,-3.4417
1.2573,-2.3473
0.12834,-2.8471
0.85439,-0.24831
1.167,-1.8017
0.42778,-2.7506
-5.6497,-4.7214
2.3765,-6.7742
1.1243,-2.9614
3.094,-6.3603
-0.31754,-4.3129
0.88056,-5.4924
3.2915,-6.5254
4.8993,-4.9336
2.4926,-6.3081
3.1381,-5.0525
1.5854,-5.5911
0.86393,-5.2839
0.27147,-1.9725
-3.2852,-4.8336
2.453,-7.4653
-1.226,-5.2765
1.2832,-3.7285
-3.8204,-5.9176
3.3739,-6.6229
1.4567,-4.7803
0.85784,-4.0485
3.8785,-6.632
2.2835,-3.3183
3.593,-4.7849
1.8904,-2.1944
-2.5717,-5.9619
4.2013,-7.0069
1.6507,-8.0934
-2.6653,-4.6781
-2.5573,-5.1115
0.59806,-1.5724
-3.3364,-4.3479
-3.2151,-6.2037
1.6747,-2.3325
-2.6982,-5.1237
0.11228,-5.8196
-3.2435,-5.9476
-2.9875,-5.862
0.043904,-2.2683
-2.0385,-5.8511
1.9994,-3.4023
1.4006,-2.8433
2.1051,-7.1265
-5.3282,-5.4904
0.72335,-2.0165
1.0258,-2.1505
1.346,-5.7867
-0.94798,-4.3715
2.2729,-7.0991
3.0546,-6.7769
-2.6075,-5.3427
0.96913,-2.8865
0.95884,-3.2657
-0.68467,-4.2214
0.16656,-1.6402
-2.8906,-5.3167
4.723,-6.0954
0.16768,-3.5502
1.0316,-3.7474
1.6626,-6.5018
1.6431,-2.5069
0.84314,-3.9555
1.8489,-3.4314
-0.034505,-3.6467
-3.679,-4.3782
4.3924,-6.9568
3.3453,-5.7262
0.27606,-3.4311
-2.201,-5.1255
-1.3898,-3.0518
-2.1639,-4.7844
-4.4651,-5.7413
1.7516,-1.9734
-2.1111,-4.2384
4.8147,-5.625
-0.57674,-2.1473
3.2462,-6.8124
4.8186,-5.4664
1.8948,-2.9537
-1.5237,-4.3958
-0.65773,-5.7198
-1.4539,-5.4919
-0.8359,-1.5179
2.1956,-2.3811
-4.6376,-4.5143
2.5588,-6.2058
3.1173,-5.6141
0.9985,-3.0354
-2.0671,-4.2635
2.568,-6.3093
4.1036,-6.193
2.8628,-5.5207
0.88539,-3.0778
0.74924,-2.6894
0.59554,-2.6919
0.36103,-1.883
-1.6125,-5.2366
3.0243,-6.0065
-4.203,-4.827
2.9478,-5.8119
4.0939,-5.6414
-5.1338,-5.4596
3.1907,-6.3913
2.8608,-1.8065
2.777,-3.5923
-0.99165,-4.3145
-1.8555,-2.597
0.67262,-2.9608
1.15,-1.8916
0.71461,-3.3015
-2.2809,-4.9501
-0.18615,-1.0564
-4.4633,-4.5428
-2.5151,-5.0682
2.6241,-5.5021
3.5479,-3.7288
-4.9997,-5.3524
-4.6338,-4.4057
1.8554,-6.644
2.6846,-7.9938
3.8363,-6.3013
-3.2121,-4.5898
0.44515,-2.7093
-1.2809,-5.0117
-3.8819,-4.3782
1.5962,-3.0196
2.5267,-6.8201
-1.9762,-4.5084
-4.585,-4.0758
2.8935,-6.0356
2.9196,-5.7656
3.0447,-7.1975
-4.7301,-4.7037
-2.4433,-5.5815
4.2055,-6.8031
-4.2935,-4.7651
-2.55,-4.7333
0.41815,-2.1723
0.11652,-3.554
-1.0802,-5.1581
-2.0772,-5.355
3.6773,-7.5975
-3.3543,-4.3878
0.44057,-4.5993
-1.9772,-4.5606
-1.8836,-5.7541
2.1051,-2.6823
0.18512,-2.2182
0.4862,-2.3683
-1.8897,-4.2651
3.7251,-5.7439
-0.42778,-4.9406
4.0103,-5.4109
-3.8549,-4.5063
-4.0132,-5.8656
1.2045,-3.3474
1.3912,-6.395
2.0395,-3.0003
3.5572,-5.0737
1.2535,-6.1917
2.383,-7.0612
4.5208,-5.9111
-0.11977,-5.6891
2.1073,-3.9536
-1.1778,-4.2503
2.2102,-7.5826
3.113,-4.4696
-2.3184,-4.8226
-0.61268,-2.3102
-3.4274,-4.0937
2.7906,-5.7917
4.1618,-6.2002
2.5355,-6.0407
1.4217,-8.3216
2.061,-1.2577
2.0818,-3.0436
-7.3699,-4.5108
1.4343,-3.6882
-5.5945,-5.6309
0.90269,-1.8176
2.5662,-6.1678
3.8667,-4.7568
1.3409,-4.1126
2.7466,-6.2758
3.1555,-5.2355
-0.73429,-4.726
2.6381,-3.3525
0.87258,-2.8427
-3.4512,-3.9631
0.89119,-4.1133
-2.3471,-5.225
-0.50199,-1.8004
1.9444,-2.6284
2.1205,-6.5602
0.98557,-4.2448
-3.2513,-4.3528
-1.5958,-4.7589
1.8892,-3.4184
3.8926,-6.0959
1.6777,-5.4797
2.5596,-3.6755
1.3125,-6.6097
4.0558,-5.172
-0.43338,-3.04
2.2322,-6.5112
5.2648,-6.9872
3.7192,-7.0418
-4.4289,-4.7552
2.5205,-7.057
1.0232,-3.6163
3.2766,-5.4946
1.5418,-3.8598
1.6993,-4.4152
-2.3566,-3.6227
1.4016,-3.1759
-4.5096,-6.4167
3.2722,-8.444
5.1421,-3.8332
-2.9941,-5.7272
2.3864,-7.1944
3.7897,-6.537
