0.0059045,0.008531,-0.0020656,0.0052932,0.0032231,-0.0028583,-0.0020964,0.0068075,-0.0016491,-0.00062413
0.0049007,0.0076082,0.010145,0.00082357,0.0033614,-0.00051538,-0.001144,-0.00032505,0.00055129,-0.0042103
-0.01261,0.008645,-0.0027931,-0.0016937,-0.0044865,0.0045325,-0.0010153,-0.0013794,0.0046526,-0.00012952
0.0032724,-0.0022543,-0.0063458,-0.008585,0.006084,-0.0091592,0.0021826,-0.0023352,-0.00058064,-0.0016705
-0.001465,-0.011047,-0.0034677,0.0018067,0.0026462,0.0015395,-0.0029011,-0.0027714,-0.0018846,-0.0017446
0.0044873,-0.0059926,0.003605,-0.0099712,-0.0055266,0.0016771,0.00015343,-0.000231,-0.00013817,-0.00063054
-0.0020279,0.0062114,0.00053742,-0.0093705,0.0028336,0.0037182,0.0066985,0.0016661,0.00095366,0.0017701
-0.0019843,-0.010135,0.006433,0.0063153,-0.0016473,-0.0020729,0.0037166,0.0059858,0.00053945,0.0027594
-0.0057085,-0.007235,-0.003421,0.0074698,-0.0016823,0.0042563,0.005099,1.0612e-05,-0.0011965,-0.0059999
0.019321,0.0023863,-0.0014485,0.0030684,-0.0092792,-0.00011954,0.0013552,-0.0031745,0.0009572,0.0019099
0.0050399,0.0015052,-0.0086163,-0.0086973,0.0016254,0.0080335,-0.0016411,0.0051243,-0.0045734,0.0018653
-0.0013097,-0.0084086,0.0075142,-0.0023372,0.0025104,0.00097934,-0.0044778,0.00083805,0.0031541,0.0021633
-0.0093751,0.0023668,0.0023056,0.0002751,-0.0020588,-0.0052004,0.0014925,-0.001918,-0.0027314,0.0024021
0.00083386,0.0040386,-0.0035328,0.0063781,0.0064348,0.0047761,-0.0013685,-0.003925,-0.0020461,0.0034022
-0.0044118,0.00093294,-0.0072042,0.0012868,-0.0030641,-0.0028622,-0.0025879,0.0022796,0.0032348,-0.00049912
