0.017693,0.0025817,0.0039034,0.00046831,-0.01168,0.0024438,0.0029785,-0.0045124,-0.00065762,0.0018768
0.0038628,-0.0029142,-0.0050175,-0.0093533,0.0054462,-0.0083012,0.0023546,-0.0028038,-0.001285,-0.0021593
0.00094263,-0.008655,0.0066863,-0.0061187,-0.0015177,0.001998,-0.0048601,0.0022486,0.0031579,0.00050306
0.00079245,0.0041624,-0.003917,0.006245,0.0064522,0.0049467,-0.0011515,-0.0038984,-0.0021412,0.0033542
-0.012522,0.008529,-0.0028815,-0.0016665,-0.004327,0.0046568,-0.0010523,-0.001288,0.0047213,-0.00018418
-0.0051578,-0.0078213,-0.0048688,0.0054947,-0.00053511,0.003797,0.0019115,-0.0017934,-0.0010587,-0.0064482
0.0039677,0.010954,0.0024647,0.0044672,0.0036421,-0.0019942,-0.0014945,0.0065461,-0.0028899,-0.0012426
0.005152,0.001657,-0.0085661,-0.0084077,0.0012294,0.0077697,-0.0016973,0.0054047,-0.0047317,0.0016684
-0.0097411,0.0026268,0.0020511,5.5109e-05,-0.0025825,-0.0053685,0.0017322,-0.0019768,-0.0027532,0.0023326
0.017874,0.0020017,-0.0091472,0.0059834,-0.003572,-0.0044405,-0.0017033,0.00098087,0.0031438,0.00079719
-0.0023966,-0.010077,0.0056468,0.0066108,-0.0027798,-0.0013736,0.0049748,0.0067079,-0.00051661,0.0019411
-0.0037307,0.0011073,-0.007261,0.0010955,-0.0023039,-0.0037331,-0.0024281,0.002528,0.0031077,7.8583e-05
0.0045859,0.0061872,0.010652,0.00049324,0.0032626,-0.00011055,-0.0011838,-0.0015372,0.0011062,-0.003965
-0.0017638,-0.0096335,0.0028111,0.0024985,0.0039203,-9.2431e-05,-0.0021902,-0.0014683,4.7007e-05,0.0028604
-0.00082283,0.0040274,0.0007466,-0.010386,0.0014808,0.0036305,0.0062669,0.0011834,0.00090883,0.0016467
